studentid;karak2_vo3lv;karak6_vo3lv;karak12_vo3lv;karak50_vo3lv;karak92_vo3lv;karak87_vo3lv;karak8_vo3lv;karak88b_vo3lv;karak16_vo3lv;karak20_vo3lv;karak89_vo3lv;karak7_vo3lv;karak11b_vo3lv;karak15_vo3lv;karak19_vo3lv;karak5_vo3lv;karak10b_vo3lv;karak53b_vo3lv;karak93_vo3lv;karak90_vo3lv;karak94_vo3lv;karak95_vo3lv;karak96_vo3lv;karak16b_vo3lv;karak97_vo3lv;karak2b_vo3lv;karak98_vo3lv;open;cons;extra;agree;neur
430;3;3;3;4;3;2;3;0;2;4;4;2;3;4;4;1;4;2;4;4;2;3;3;1;1;3;1;.31451052;.82868528;-.66530025;.84428406;1.1468225
6298;2;1;1;3;3;2;1;1;3;3;3;3;1;3;1;2;2;3;2;3;2;2;3;1;1;2;3;-.047134697;-.9336105;.46767625;.11656155;.23395953
2457;2;3;2;3;4;3;3;3;3;1;3;1;2;3;1;3;2;4;4;2;2;2;4;1;1;2;0;.30771509;.58850706;.90717208;.59383506;-.05429399
3530;2;4;1;2;3;2;3;3;2;0;2;3;1;2;1;2;4;2;3;2;3;2;2;2;0;2;1;-.037470322;.66544265;.46419701;-.57304895;-.65509522
984;0;0;4;1;1;2;4;0;0;4;4;3;3;1;4;2;3;0;1;4;3;2;0;4;3;2;2;-.062236946;-.19384246;-1.8261427;-2.4248261;1.038607
1554;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
4529;1;2;2;2;2;2;2;2;1;4;2;2;2;2;3;2;2;2;2;2;1;2;3;2;4;1;2;-.75857133;-.25674251;.091735527;-1.0432272;.9010458
1683;2;3;0;3;3;0;2;2;3;0;0;0;0;4;0;3;4;0;3;0;0;2;3;0;0;3;0;-.874367;.90237683;.37957639;.81600237;-1.2242846
8046;2;1;4;4;3;2;2;1;3;3;3;3;3;3;3;4;2;2;3;3;3;2;0;1;2;1;3;.28211722;-.74454206;-1.1964384;.59109992;.78999603
1592;2;3;1;3;2;2;2;2;2;1;3;2;2;3;2;2;2;2;2;3;3;3;3;2;2;2;3;.12689094;-.055824801;.2645193;-.32969505;.025144139
6530;0;0;0;0;0;0;4;2;0;0;0;0;2;0;0;0;0;4;0;0;0;0;4;0;0;0;0;-2.3440688;-.3505998;1.0538976;-2.2865937;-1.9528887
6566;3;3;0;2;3;2;3;2;2;2;1;1;2;2;2;0;2;3;3;2;2;3;2;1;1;2;2;-.5506441;.44588503;.46700209;-.35833389;.055649005
8041;1;4;4;4;4;4;4;3;3;4;4;1;3;4;2;4;4;2;4;2;1;4;2;2;0;2;0;.47615597;1.6996943;-.42728996;.86111069;.44810241
5895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
560;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
2597;4;4;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;1.9210768;.59338886;.90566236;.66322219;1.20093
7123;3;3;2;4;4;2;3;2;3;2;2;3;0;4;1;2;1;3;4;2;3;2;4;0;2;2;2;.13927424;-.21611477;.86603451;1.2905407;.30363923
1887;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
8230;4;3;2;3;3;3;3;3;3;4;1;4;1;3;4;4;0;3;4;4;1;0;4;1;4;4;3;.72683215;-1.0963774;.87830877;.59383506;1.7131033
2933;4;0;0;0;2;4;2;1;0;0;3;2;2;0;2;3;0;4;4;4;4;4;0;4;2;4;2;1.5809498;-.57745528;.11212689;-2.1909068;.048746943
39;2;3;4;4;3;2;2;0;3;2;1;4;2;3;0;1;0;3;4;0;;3;2;0;1;4;1;-.18835716;-.36625972;-.62181717;1.0444517;-.69717854
7365;2;1;3;3;3;2;1;2;3;3;1;3;1;3;1;2;1;1;2;3;0;1;1;1;3;2;3;-.72390842;-1.3070909;-.48137593;.11656155;.61148012
3675;2;2;0;4;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;.25157094;-.33988249;.24440932
7724;2;2;3;3;2;1;3;1;3;2;3;1;2;3;2;4;2;2;3;2;2;3;2;1;2;2;1;.12531264;.43910837;-.46562251;.35519829;.0015413385
6199;2;2;2;4;3;2;3;2;4;1;3;3;1;4;0;3;1;4;3;3;1;2;3;0;1;1;1;-.24169976;-.22289146;.70916569;1.2834455;-.28802434
9081;2;0;3;3;2;2;2;1;3;0;2;3;2;3;1;3;2;1;3;2;2;2;2;1;1;2;2;-.035730232;-.75131869;-.6810537;.35519829;-.70920289
122;2;2;2;3;3;3;3;2;3;1;2;1;2;3;1;3;3;2;2;1;1;2;2;1;1;3;1;.16563337;.42430654;-.093996629;.11656155;-.48993769
1363;2;2;3;1;2;2;3;2;2;3;3;2;3;2;2;1;3;1;2;3;2;3;2;2;3;3;2;-.026595285;.30580628;-.66877943;-1.0475872;.55225027
879;2;1;2;3;1;1;2;1;3;4;2;3;2;2;3;0;3;2;2;2;1;2;3;2;4;3;2;-.71983194;-.39682126;-.10710654;-.34424248;.65817785
2893;0;3;3;2;4;1;3;1;1;3;4;2;2;1;2;0;2;2;2;3;1;2;1;2;1;0;2;-1.3335141;.10748422;-.65135467;-1.2893162;.6604656
3436;2;2;3;3;2;3;3;2;2;1;2;2;3;3;1;1;1;2;2;2;3;2;2;2;1;2;2;-.034151953;-.24701323;-.45334825;-.32969505;-.54003
3702;1;1;3;3;3;2;1;1;2;1;1;2;1;2;1;2;1;3;3;1;2;1;3;2;2;2;3;-.55260181;-1.1628311;.12210865;-.3371473;-.30117738
3431;0;1;1;3;1;2;2;1;3;0;1;3;0;3;0;1;2;3;3;1;4;1;2;1;0;2;1;-.55706078;-.60192007;.46851191;.35519829;-1.5172451
9709;3;3;2;2;3;3;2;3;3;1;3;2;0;3;0;2;2;2;2;3;3;2;2;1;0;2;1;.48271957;.086797245;.47798103;-.11934002;-.47678465
7006;3;3;3;3;3;2;3;2;3;2;3;1;2;2;1;3;3;2;1;1;1;3;3;1;1;2;1;.13134994;.7936058;-.081048273;-.36816424;-.32076478
5545;3;2;2;2;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;-.3878611;-.27742949;-.29283869;-.81168568;-.36040729
8102;1;1;1;3;2;2;2;3;2;1;1;1;1;2;0;1;1;2;2;2;1;1;2;2;1;2;2;-.9023931;-.66112119;.46419701;-.57578409;-.72366804
6266;1;1;2;3;1;1;1;1;3;2;3;1;0;3;0;3;1;3;3;3;2;1;3;1;1;1;1;-.42350277;-.68180823;.48146027;.35519829;-.60458744
5820;2;3;4;3;2;3;4;2;3;2;3;1;3;3;1;3;3;2;2;2;3;3;1;2;1;2;1;.48174071;.98267436;-.8118642;-.098153472;-.37085706
4860;1;3;4;3;2;2;2;0;2;1;1;2;3;2;1;2;3;4;3;2;1;2;1;;3;2;2;-.72662741;.097754933;-.77868593;-.2553367;-.16250937
8803;3;2;3;3;3;2;2;2;3;2;2;2;1;3;2;2;2;2;2;2;3;1;1;0;0;2;2;.13927424;-.45088354;-.26594478;.33127657;-.13311131
8632;2;1;2;4;3;2;4;3;3;3;4;3;1;3;3;2;3;3;3;3;2;2;3;2;4;3;3;.3135317;-.18706577;.69257659;.37638491;1.1675166
2755;1;2;4;3;3;2;2;0;2;1;2;3;3;3;3;2;2;2;1;3;2;2;1;1;0;1;2;-.58454567;-.40100229;-1.2095482;-.35361677;.074129596
8354;2;1;1;3;2;1;3;3;3;1;1;3;1;3;1;4;1;3;3;2;2;1;1;1;1;2;2;-.20340984;-.76057225;.49389607;.35519829;-.54003
5893;1;1;1;3;3;2;3;2;3;3;2;3;1;3;3;2;2;3;3;3;1;2;4;1;1;2;2;-.56226617;-.38709199;.85225046;.35519829;.60123569
7034;3;1;4;4;3;3;3;1;2;4;3;3;3;4;4;0;2;2;4;4;3;3;2;0;2;2;3;.13118815;-.36133251;-.82497418;1.0589991;1.3355827
7763;3;2;1;3;3;1;2;0;3;2;3;3;2;3;1;4;2;2;3;3;2;2;1;1;2;4;1;.69466752;-.23262076;-.50462914;.35519829;.25354695
9716;3;1;1;;1;3;2;3;3;1;3;3;0;3;1;4;2;4;4;1;0;1;1;1;2;4;1;.70478445;-.60192007;.895895;.69952804;-.78691339
2900;4;0;4;4;2;0;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21617498;-.79612738;-.24072215;-.33988249;.0015413385
5218;3;2;1;3;2;2;1;2;2;2;2;3;1;2;1;2;2;2;2;2;2;2;3;2;2;3;3;.16155376;-.75845236;.45108715;-.57578409;-.18209675
9511;3;0;3;2;2;3;3;1;3;1;1;3;2;3;1;2;3;3;3;1;2;2;1;1;1;3;3;.17627661;-.55129248;-.43592349;.11929671;-.73280567
6036;2;2;1;3;3;3;3;1;3;1;2;2;1;3;1;2;2;3;3;1;2;2;3;1;1;2;1;-.032411862;.10070755;.46767625;.35519829;-.48993769
959;4;;0;3;4;2;1;4;4;3;3;3;0;3;3;3;3;4;4;3;3;1;4;4;2;4;2;1.0487561;-.74699402;1.8247175;.18123159;1.032864
532;3;1;1;4;3;2;2;1;3;2;1;1;0;2;1;2;3;2;4;1;3;4;2;1;0;3;2;.17121814;.27998033;.25308076;.58364761;-.50952512
1108;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
3812;3;0;4;3;2;1;3;1;0;3;2;1;3;2;3;1;1;1;3;4;1;2;0;3;3;3;3;-.36732164;-.62145144;-1.4118696;-1.0149455;.92866403
912;2;1;2;4;3;2;3;2;4;2;2;2;0;4;1;2;1;3;4;2;2;3;3;0;1;2;2;-.21149595;-.2280304;.68030238;1.5220822;-.12798908
1196;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;.27913901;-.81168568;.0015413385
582;1;2;4;3;2;2;2;0;2;3;2;2;2;2;3;2;2;2;3;4;2;2;1;2;3;1;1;-.58454567;-.088360973;-1.0229805;-.3371473;.92866403
5494;0;2;3;3;2;2;3;0;2;4;3;2;3;3;3;2;2;2;2;2;2;3;3;1;1;1;1;-.59692895;.29484859;-.66530025;-.11498003;.33476487
1081;3;3;3;2;2;3;3;2;3;1;1;3;2;3;2;1;2;1;2;2;3;2;3;1;2;3;3;.17453653;-.20515709;-.29647943;-.11934002;-.16763157
7281;2;0;2;3;2;3;3;0;3;2;2;3;1;3;1;3;3;3;3;3;3;2;3;1;2;3;2;.51368463;-.38291094;.096050382;.35519829;.010678951
9049;2;3;2;3;3;3;3;3;3;1;2;2;2;3;2;2;3;3;3;2;1;3;2;1;1;3;1;-.010132344;.64934605;.32027659;.35519829;-.11352389
3778;3;2;3;3;2;2;3;2;3;3;4;3;1;3;3;3;2;3;3;2;3;2;4;1;2;3;3;.84006757;-.3803153;.50668287;.35519829;.3543523
8491;3;2;1;3;3;3;2;3;3;2;3;3;0;4;4;3;2;3;3;1;3;2;3;1;3;2;3;.65848529;-.5693838;1.0519283;.60128736;.60767007
5473;2;3;4;4;3;3;3;0;4;3;4;2;3;4;3;3;4;1;4;4;3;2;0;1;2;2;1;.64610189;.63454419;-1.6107117;1.3073672;.98277169
2953;3;3;3;3;3;3;3;1;3;0;1;1;3;3;1;3;3;3;3;1;3;3;;3;1;3;1;.52606791;.7936058;-.47475377;-.074231744;-.65911061
483;3;1;3;0;1;4;4;2;4;2;4;4;0;;4;1;;;;;;2;2;2;2;2;2;.57410622;-.32395959;.22346501;-.77593613;.17278777
4293;3;3;1;2;3;3;4;2;3;3;2;0;1;4;1;2;4;3;3;2;2;3;3;0;1;3;1;.34063783;1.3062733;.66651833;.58010077;.041183829
8745;3;2;3;4;3;2;3;3;3;3;3;3;0;3;2;3;2;3;3;3;2;3;3;0;2;3;2;.50168067;-.01779273;.70636064;.80581492;.60635793
6176;2;2;4;3;2;2;3;0;2;2;3;1;3;2;1;2;3;2;1;2;2;2;0;2;1;2;1;-.047134697;.42430654;-1.3952805;-.81442082;-.37085706
867;3;2;3;3;3;3;3;3;3;3;3;3;2;3;3;3;2;3;3;3;2;2;3;2;2;2;3;.48445964;-.3803153;.33322495;.14048328;.78999603
4918;2;2;1;3;3;2;3;1;1;1;;;;;;;;;;;;;;;;;;-.20362148;.31466454;.23453894;-.79900932;-.189109
3767;0;2;3;3;2;2;1;4;2;4;3;3;0;3;3;2;2;2;2;2;2;2;2;2;2;2;2;-.40062383;-.59007078;.50403935;-.32969505;.52352518
4820;1;1;2;2;3;1;4;1;2;1;2;1;2;1;1;3;3;1;1;2;1;1;0;1;0;2;1;-.56558454;.24407582;-.87973422;-1.0816964;-.48592228
4981;2;3;1;3;3;3;3;1;3;2;2;2;1;3;1;2;3;3;3;2;3;2;4;1;2;3;1;.33791891;.45520499;.65340841;.35519829;.060771238
4792;0;1;0;0;0;0;0;2;0;2;0;4;0;2;0;2;2;4;2;2;4;1;4;2;3;4;4;-.5112142;-1.6294614;1.4270332;-1.7465719;-.66271055
9683;2;2;3;3;2;2;2;1;3;1;3;1;1;2;1;2;4;2;3;1;2;3;2;1;1;2;1;-.047134697;.60871828;-.27905467;.10910928;-.73280567
5311;3;2;1;2;2;2;2;2;2;2;2;2;0;3;3;3;2;3;2;2;2;2;2;2;3;3;2;.33731946;-.25674251;.66735399;-.5655967;.37393972
3735;2;1;2;3;2;1;2;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;-.56634575;-.28764096;-.47857085;-.57578409;-.37085706
7294;4;3;2;4;2;3;3;1;4;2;2;1;1;3;2;2;4;3;3;3;3;3;2;1;2;3;0;.6914081;1.1413265;.10916028;.82264149;.19431704
9058;3;1;1;2;2;1;3;2;3;2;3;2;0;3;2;2;2;3;2;3;2;2;3;1;1;3;2;.14683093;-.2428322;.85308617;-.11934002;.0055567333
2679;3;;1;4;4;4;4;2;4;4;4;2;0;4;2;4;2;4;4;3;4;3;4;0;2;3;2;1.548027;.35749584;1.2542495;1.5220822;1.0183989
8806;4;2;2;4;4;4;3;2;3;1;4;2;1;4;1;4;3;4;4;3;4;2;3;1;2;3;1;1.7247716;.28004679;.70916569;1.0758257;.32724202
6937;2;0;2;3;2;1;0;0;3;0;2;4;2;2;0;3;2;3;3;1;2;2;2;1;0;2;3;-.21481431;-1.4420971;-.27624959;.10910928;-1.274377
7958;3;1;3;3;3;2;3;1;2;0;4;3;2;3;1;1;2;3;3;3;2;1;2;1;2;3;2;.31451052;-.58123302;-.25019133;.12365671;-.084798835
176;1;1;3;3;1;2;3;1;3;4;2;0;3;3;3;2;3;1;3;1;0;2;1;3;1;1;1;-.93259692;.39340809;-1.0533535;-.074231744;-.10087881
1581;0;1;1;2;2;1;3;1;2;4;3;1;1;2;2;2;2;1;0;1;0;2;2;3;2;1;1;-1.1240643;.069809109;-.14891826;-1.5036743;.14711142
4238;1;1;3;3;3;2;3;0;2;2;3;2;1;3;2;1;2;1;2;2;1;2;2;2;2;2;1;-.57367063;-.074450664;-.6933279;-.32969505;.24440932
3896;2;2;1;3;3;2;2;2;3;1;2;2;1;3;1;2;2;3;3;2;1;2;4;1;1;2;1;-.38552162;-.088360973;.85225046;.35519829;-.297162
1565;2;2;2;2;2;2;3;1;2;2;2;1;2;2;1;1;2;2;2;1;2;2;2;2;1;2;1;-.38726172;.24496733;-.29283869;-.81168568;-.56363279
3348;1;1;3;2;2;1;1;1;2;2;2;1;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;-.93765545;-.68180823;-.86678582;-.59697068;-.56363279
1509;3;3;4;4;3;2;4;2;4;3;2;1;3;4;2;2;3;2;3;1;1;3;2;0;0;2;0;-.20877701;1.1510559;-.62613207;1.2834455;-.15671413
1325;1;2;3;4;1;1;2;0;1;1;3;0;0;3;2;3;4;1;2;2;1;2;1;2;2;1;1;-.5975284;.558837;-.69249231;-.32533509;-.41049957
3929;1;1;3;3;2;1;2;2;3;3;2;4;1;3;1;4;1;1;3;1;1;1;1;1;2;1;3;-.58612394;-1.2622821;-.48137593;.35519829;-.20569956
9563;2;3;2;4;4;3;4;1;3;1;3;0;1;4;1;1;4;4;4;1;2;4;4;0;1;2;0;-.043816339;1.6687959;.69605577;1.2905407;-.24706969
2041;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
8734;0;0;1;3;1;1;3;2;3;0;0;0;0;2;0;2;2;2;2;2;2;3;2;2;1;2;0;-1.0727917;.40143323;.4519228;-.34424248;-1.1357089
4696;0;3;2;2;2;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;0;2;-1.4768065;-.12639304;-.093160979;-.81168568;-.35126969
3986;2;1;2;1;1;1;2;0;2;1;1;1;2;2;1;1;1;2;1;1;1;2;1;1;1;1;1;-1.1010377;-.29859865;-.67741293;-1.071509;-.97567368
5298;2;1;1;3;3;3;2;2;3;0;2;3;0;3;1;1;1;3;3;1;1;1;3;1;3;2;3;-.38220322;-1.1180223;.85308617;.35519829;-.28158996
6345;2;2;2;2;2;2;2;2;2;2;1;1;2;1;3;1;2;2;2;1;3;3;2;1;2;2;2;-.3775973;.081658296;-.093996629;-.84305966;-.0075962925
6320;2;1;3;3;2;3;1;1;2;1;1;3;1;2;1;2;1;2;3;1;1;1;2;1;0;3;2;-.17449361;-1.1387093;-.27905467;-.12243229;-.92156601
6278;2;2;3;3;2;2;3;1;2;1;2;1;2;2;1;2;2;2;2;1;1;2;2;2;0;2;1;-.38552162;.24496733;-.46562251;-.57578409;-.92156601
6561;1;1;1;3;2;2;1;1;2;1;3;3;1;3;1;1;1;3;3;1;1;1;4;1;2;2;2;-.57367063;-1.1387093;.65340841;.12365671;-.54404533
5854;4;2;2;3;3;4;3;4;3;1;3;3;2;4;1;4;1;4;4;1;4;2;0;2;0;4;1;1.7567154;-.22289146;.36308557;.62520903;-.678698
3647;2;3;1;2;0;1;4;1;1;1;1;1;1;2;1;2;2;3;3;1;1;2;3;2;1;2;1;-.72896689;.60919404;.46767625;-.80459052;-1.2185416
5441;0;1;1;4;;3;3;1;4;0;0;3;0;3;1;2;0;0;3;0;1;1;4;0;2;0;1;-1.2812594;-.77152997;.1936827;1.0373566;-.9552176
4460;2;2;1;2;3;1;2;2;3;1;3;3;1;3;1;3;3;3;3;2;2;3;3;2;0;2;2;-.050453056;-.027522026;.66651833;-.095418304;-.48592228
9669;2;2;4;2;1;2;3;0;2;3;3;3;4;3;2;3;3;1;2;3;3;2;1;2;2;2;3;.30265668;-.20097607;-1.6115472;-.5655967;.12062194
1984;2;2;4;2;2;1;2;0;0;2;2;1;2;4;2;2;2;2;3;4;3;2;2;2;2;2;2;-.2165544;-.11248273;-.83724844;-.54395401;.38709277
5057;3;3;1;3;2;2;3;1;2;3;3;3;1;3;2;1;2;3;3;2;2;3;3;2;4;3;3;.15014929;-.011016055;.46767625;-.091058306;.54823482
7039;2;1;1;3;3;1;2;1;3;0;1;4;1;2;1;0;2;2;1;3;3;2;2;1;1;2;2;-.73244709;-.7204203;.066512927;-.36816424;-.27355915
9649;3;2;3;4;4;3;3;0;4;3;3;3;1;4;3;2;3;2;4;3;3;2;2;0;0;2;3;.48271957;-.20097607;-.47789675;1.5220822;.65534335
1183;2;1;1;2;1;1;2;1;1;1;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.5549413;-.43190074;-.30662271;-1.0432272;-.41049957
8103;2;1;4;3;3;1;2;1;3;3;3;2;4;4;3;2;3;1;3;3;1;2;1;2;3;1;2;-.59654957;-.25256151;-1.4127052;.38657233;.97875631
7549;1;3;3;3;3;3;3;1;2;3;3;1;3;3;3;2;3;1;3;3;1;2;1;2;1;1;1;-.41512597;.59946477;-1.0533535;-.091058306;.60123569
58;1;3;4;2;2;2;2;1;2;4;3;2;4;3;4;2;2;1;2;3;1;2;2;2;1;1;2;-.59421003;-.08158429;-1.2269731;-.5655967;.71117872
5274;2;2;1;3;3;2;2;3;2;0;2;3;1;3;0;3;2;3;4;0;2;2;3;2;1;2;1;-.035730232;-.23262076;.86536038;.14757845;-1.0355242
5680;0;2;4;3;1;0;2;1;2;4;2;1;2;2;1;3;3;1;2;3;1;1;0;2;4;3;2;-.72510791;-.12728454;-1.2253017;-.57578409;.48367739
605;1;1;3;4;3;1;2;1;2;3;3;1;2;3;0;1;2;2;3;4;2;1;2;0;1;1;1;-.77503419;-.31340048;-.46562251;.57427335;.24309716
8820;3;3;1;4;4;3;3;2;4;4;4;2;1;4;4;3;4;3;4;4;2;3;3;1;2;3;1;.84512609;.82868528;.66651833;1.3073672;1.5784507
8411;3;2;2;3;2;2;3;2;2;1;2;1;2;3;1;3;3;3;2;1;1;3;4;2;1;3;1;.16329385;.6184476;.49289885;-.32969505;-.73280567
4265;2;3;3;4;3;3;2;3;3;3;1;2;0;4;1;1;2;3;4;3;2;2;3;0;2;1;2;-.56884402;-.08158429;.70636064;1.2905407;.42271987
844;1;2;4;2;1;2;3;0;0;0;3;3;3;3;2;2;1;1;1;1;1;2;3;3;0;0;0;-.79051518;-.054509923;-1.0535152;-1.4820316;-1.1499689
8546;2;3;1;4;4;2;2;2;3;4;3;2;1;4;2;2;2;4;3;2;2;3;3;1;2;2;2;-.047134697;.11255673;.88194954;.8371889;.82562304
8456;3;2;2;3;3;3;2;1;1;4;4;0;1;3;4;2;3;3;2;3;3;2;2;2;3;2;0;.64708078;.54787934;.10916028;-.56123668;1.3315673
4546;2;1;2;3;2;1;2;1;3;2;2;3;2;2;2;3;2;;2;2;2;2;3;1;2;2;1;-.21481431;-.40777898;-.043362167;-.12952746;.0015413385
1588;2;4;0;3;3;2;2;1;2;1;3;1;2;2;0;2;1;3;2;2;2;3;3;2;0;2;3;-.047134697;.084253967;.45389223;-.57578409;-.66956037
3550;3;0;0;2;1;0;2;0;0;1;3;2;0;2;0;2;4;2;2;0;1;4;2;1;4;3;2;-.2062788;.13990159;.22702245;-1.0600537;-.78580654
6862;2;1;3;3;2;2;3;2;2;1;1;0;3;3;1;3;2;3;2;1;1;3;2;2;1;3;1;-.17781198;.40820992;-.23791707;-.32969505;-.73280567
2928;1;2;1;3;3;2;2;0;3;0;1;2;1;3;1;2;2;3;3;1;2;2;2;1;0;2;1;-.55260181;-.088360973;.083102018;.35519829;-.84787095
712;3;2;4;4;2;3;1;2;2;4;4;3;3;3;4;3;4;1;2;2;1;2;3;2;4;2;3;.47479531;-.39977387;-.65583104;-.093793474;1.0846839
1636;0;3;2;4;3;2;3;1;3;1;1;1;1;3;1;1;3;3;4;2;0;3;3;1;1;2;1;-1.2531632;.7936058;.29489246;.82973659;-.297162
3356;2;3;2;4;3;3;4;1;3;2;3;0;1;3;0;4;3;3;0;2;0;3;4;3;0;3;0;.33173469;1.2953156;.48062462;-.55424041;-.50038749
5912;1;0;1;3;4;3;3;2;2;0;3;1;1;4;1;3;2;4;4;3;4;2;4;2;0;3;0;.67532688;.063032441;1.0676817;.39366743;-.2194515
428;2;2;2;3;2;1;1;1;2;1;1;0;0;2;1;;2;3;2;1;1;1;3;2;1;2;0;-.8445794;-.014669425;.48146027;-.57578409;-.73280567
923;0;0;3;2;2;0;3;0;3;3;3;1;2;2;0;2;1;2;2;3;3;2;2;1;1;2;0;-.58476633;-.11630681;-.66446459;-.36542904;-.19254652
5554;2;3;3;1;1;3;3;1;2;1;3;1;1;2;2;2;3;3;2;3;2;1;1;2;2;2;1;.13194938;.40532374;-.24935567;-1.0475872;-.21772388
26;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
6819;2;1;2;3;3;2;2;2;3;2;2;3;1;3;2;3;2;3;3;3;2;2;3;1;3;2;3;-.035730232;-.74454206;.49373451;.35519829;.62594533
7369;3;2;2;3;3;3;3;2;2;4;3;3;2;3;2;4;4;3;3;2;2;2;3;3;1;4;3;1.0528357;-.021636846;.3071667;-.30577332;.39399481
2578;1;1;2;3;4;1;2;1;3;2;2;1;1;3;1;2;3;3;3;2;2;2;3;0;1;1;2;-.76362973;-.10830173;.29489246;.56991333;.11487892
5800;3;3;1;3;3;3;3;2;3;3;3;1;1;4;2;2;3;3;3;1;2;3;3;1;1;2;1;.30869395;.7936058;.66651833;.60128736;.032046188
3192;2;3;2;3;2;2;3;2;3;1;3;2;2;3;1;2;3;3;3;2;3;2;1;3;1;3;2;.32319608;.28682348;-.064297624;-.074231744;-.54003
316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3426;3;1;3;3;3;4;4;0;2;3;3;0;1;3;1;2;4;2;2;1;3;4;3;1;2;3;0;.85810876;1.3184794;-.29216459;-.11498003;.037168428
6674;3;3;1;4;4;4;4;1;4;1;2;0;1;4;1;0;4;2;4;1;3;4;3;1;0;3;0;.34221613;1.6687959;.2522451;1.3073672;-.43583003
6751;3;4;;2;3;3;3;1;3;2;2;1;1;3;2;2;2;3;3;2;2;2;3;1;1;2;1;.14433271;.59528375;.34051448;.11929671;.055649005
7667;2;2;2;3;3;3;3;2;3;1;1;1;2;3;1;2;2;3;3;1;1;2;3;1;1;2;1;-.37079874;.24496733;.3071667;.35519829;-.48993769
3180;4;1;1;2;2;4;3;3;3;4;4;1;0;2;0;2;3;4;3;3;4;2;1;1;4;3;1;1.3732401;.24914832;.895895;-.1267923;.5429073
5220;2;3;3;3;2;1;3;0;2;3;4;1;3;3;3;1;4;1;3;4;0;2;2;0;2;1;1;-.78197962;.778804;-1.0664636;.33837172;.73990375
4307;0;0;2;3;3;1;2;1;3;0;2;4;0;3;1;3;2;3;3;2;3;1;3;1;1;2;3;-.39427778;-1.2581011;.48146027;.35519829;-.46633488
5909;2;2;3;3;2;1;2;1;3;3;3;3;2;3;1;3;1;1;2;3;2;1;3;2;1;2;2;-.050453056;-.77448255;-.49532151;-.098153472;-.0089084487
4770;1;1;3;3;3;2;3;3;3;3;2;3;0;3;2;3;2;3;3;2;3;2;3;0;3;3;3;.15785597;-.55547351;.70636064;.56991333;.60234249
3621;3;2;1;3;3;2;2;2;1;0;2;0;1;2;0;3;4;2;2;0;2;2;3;0;2;2;0;.14101432;.72721857;.45108715;-.37789565;-.84676397
3677;1;1;0;0;4;;1;1;2;1;3;2;1;2;1;3;2;1;1;0;1;0;0;0;3;0;0;-.71055347;-.67248827;-.34759879;-1.0926955;-.062324792
3802;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
6614;2;2;1;2;2;2;3;0;2;2;2;1;2;3;1;2;2;2;2;1;1;2;0;2;2;2;1;-.38552162;.24496733;-.69036132;-.5655967;-.37487248
2656;1;1;4;3;2;1;3;0;3;1;2;3;4;2;1;1;2;0;3;1;1;2;1;1;1;2;2;-.91711593;-.38709199;-1.8269784;.10910928;-.73280567
6712;1;3;3;2;2;2;2;0;1;1;1;1;4;2;0;2;2;2;1;1;2;3;2;1;0;2;1;-.55260181;.42519805;-1.0376002;-1.0671489;-1.1052041
4893;2;3;1;3;2;2;3;2;3;1;2;2;1;3;1;1;2;2;3;3;2;2;2;1;2;2;2;-.38726172;.10748422;.26535499;.35519829;-.15849397
